Company,Location,Country,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA", USA,2/15/2020,20:21:00,Antares 230+,CRS NG-13,Active,85000000,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,2/17/2020,15:05:00,Falcon 9 Block 5,Starlink V1 L4,Active,67000000,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France", France,2/18/2020,22:18:00,Ariane 5 ECA,JCSAT-17 & GEO-KOMPSAT 2B,Active,200000000,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,2/19/2020,21:07:00,Long March 2D,XJS-C to F,Active,29750000,Success
VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia", Russia,2/20/2020,8:24:00,Soyuz 2.1a/Fregat-M,Meridian-M n†­19L,Active,23000000,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,3/7/2020,4:50:00,Falcon 9 Block 5,CRS-20,Active,67000000,Success
CASC,"LC-2, Xichang Satellite Launch Center, China", China,3/9/2020,11:55:00,Long March 3B/E,Beidou-3 G2,Active,29150000,Success
CASC,"LC-201, Wenchang Satellite Launch Center, China", China,3/16/2020,13:34:00,Long March 7A,XJY-6,Active,0,Failure
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,3/16/2020,18:28:00,Soyuz 2.1b/Fregat-M,Cosmos 2545,Active,25000000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,3/18/2020,12:16:00,Falcon 9 Block 5,Starlink V1 L5,Active,67000000,Success
Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,3/21/2020,17:06:00,Soyuz 2.1b/Fregat,OneWeb #3,Active,25000000,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,3/24/2020,3:43:00,Long March 2C,Yaogan-30-06,Active,30800000,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA", USA,3/26/2020,20:18:00,Atlas V 551,AEHF 6,Active,153000000,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,4/9/2020,8:05:00,Soyuz 2.1a,Soyuz MS-16,Active,17420000,Success
CASC,"LC-2, Xichang Satellite Launch Center, China", China,4/9/2020,11:46:00,Long March 3B/E,Nusantara Dua,Active,29150000,Failure
IRGC,"Launch Plateform, Shahrud Missile Test Site",Multinational,4/22/2020,3:59:00,Qased,Noor 1,Active,0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,4/22/2020,19:30:00,Falcon 9 Block 5,Starlink V1 L6,Active,67000000,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,4/25/2020,1:51:00,Soyuz 2.1a,Progress MS-14,Active,17420000,Success
CASC,"LC-101, Wenchang Satellite Launch Center, China", China,5/5/2020,10:00:00,Long March 5B,Test Flight (New Crew Capsule),Active,0,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China", China,5/12/2020,1:16:00,Kuaizhou 1A,Xingyun-2 01 (Wuhan) & 02,Active,5800000,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA", USA,5/17/2020,13:14:00,Atlas V 501,OTV-6 (USSF-7),Retired,120000000,Success
MHI,"LA-Y2, Tanegashima Space Center, Japan", Japan,5/20/2020,17:31:00,H-IIB,HTV-9,Retired,112500000,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,5/22/2020,7:31:00,Soyuz 2.1b/Fregat-M,Cosmos 2546,Active,25000000,Success
Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA", USA,5/25/2020,19:50:00,LauncherOne,Demo Flight,Active,12000000,Failure
CASC,"Xichang Satellite Launch Center, China", China,5/29/2020,20:13:00,Long March 11,XJS-G and XJS-H,Active,5300000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,5/30/2020,19:22:00,Falcon 9 Block 5,SpaceX Demo-2,Active,67000000,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,5/31/2020,8:53:00,Long March 2D,Gaofen-9-02 & HEAD-4,Active,29750000,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,6/4/2020,1:25:00,Falcon 9 Block 5,Starlink V1 L7,Active,67000000,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China", China,6/10/2020,18:31:00,Long March 2C,Haiyang-1D,Active,30800000,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand", New Zealand,6/13/2020,5:12:00,Electron/Curie,Don't stop me now!,Active,7500000,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,6/13/2020,9:21:00,Falcon 9 Block 5,Starlink V1 L8 & SkySat 16 to 18,Active,67000000,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,6/17/2020,7:19:00,Long March 2D,"Gaofen-9 03, Pixing III A & HEAD-5",Active,29750000,Success
CASC,"LC-2, Xichang Satellite Launch Center, China", China,6/23/2020,1:43:00,Long March 3B/E,Beidou-3 G3,Active,29150000,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,6/30/2020,20:10:00,Falcon 9 Block 5,GPS III SV03,Active,67000000,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China", China,7/3/2020,3:10:00,Long March 4B,Gaofen Duomo & BY-02,Active,64680000,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand", New Zealand,7/4/2020,21:19:00,Electron/Curie,Pics Or It Didn't Happen,Active,7500000,Failure
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,7/4/2020,23:44:00,Long March 2D,Shiyan-6 02,Active,29750000,Success
IAI,"Pad 1, Palmachim Airbase, Israel", Israel,7/6/2020,1:00:00,Shavit-2,Ofek-16,Active,0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,7/9/2020,12:11:00,Long March 3B/E,Apstar-6D,Active,29150000,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China", China,7/10/2020,4:17:00,Kuaizhou 11,"Jilin-1 02E, CentiSpace-1 S2",Active,28300000,Failure
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA", USA,7/15/2020,13:46:00,Minotaur IV,NROL-129,Active,46000000,Success
JAXA,"LA-Y1, Tanegashima Space Center, Japan", Japan,7/19/2020,21:58:00,H-IIA 202,Hope Mars Mission,Active,90000000,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA", USA,7/20/2020,21:30:00,Falcon 9 Block 5,ANASIS-II,Active,67000000,Success
CASC,"LC-101, Wenchang Satellite Launch Center, China", China,7/23/2020,4:41:00,Long March 5,Tianwen-1,Active,0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,7/23/2020,14:26:00,Soyuz 2.1a,Progress MS-15,Active,17420000,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China", China,7/25/2020,3:13:00,Long March 4B,"Ziyuan-3 03, Apocalypse-10 & NJU-HKU 1",Active,64680000,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA", USA,7/30/2020,11:50:00,Atlas V 541,Perseverance,Active,145000000,Success
Roscosmos,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Multinational,7/30/2020,21:25:00,Proton-M/Briz-M,Ekspress-80 & Ekspress-103,Active,65000000,Success
SpaceX,"Pad A, Boca Chica, Texas, USA", USA,8/4/2020,23:57:00,Starship Prototype,150 Meter Hop,Active,0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,8/6/2020,4:01:00,Long March 2D,Gaofen-9 04 & Q-SAT,Active,29750000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,8/7/2020,5:12:00,Falcon 9 Block 5,Starlink V1 L9 & BlackSky,Active,67000000,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France", France,8/15/2020,22:04:00,Ariane 5 ECA,"BSat 4b & Galaxy 30, MEV-2",Active,200000000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,8/18/2020,14:31:00,Falcon 9 Block 5,Starlink V1 L10 & SkySat 19 to 21,Active,67000000,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,8/23/2020,2:27:00,Long March 2D,"Gaofen-9 05, Tiantuo-5 & MTS",Active,29750000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,8/30/2020,23:18:00,Falcon 9 Block 5,SAOCOM 1B & Rideshares,Active,67000000,Success
Rocket Lab,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand", New Zealand,8/31/2020,3:05:00,Electron/Photon,I Can’t Believe It’s Not Optical,Active,0,Success
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France", France,9/3/2020,1:51:00,Vega,SSMS n°1 PoC,Active,37000000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,9/3/2020,12:46:00,Falcon 9 Block 5,Starlink V1 L11,Active,67000000,Success
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China", China,9/4/2020,7:30:00,Long March 2F/T,Experimental Spaceplane (CSSHQ),Active,0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China", China,9/7/2020,5:57:00,Long March 4B,Gaofen-11 02,Active,64680000,Success
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",Multinational,9/12/2020,3:19:00,Rocket 3,Rocket 3.1,Active,2500000,Failure
ExPace,"Site 95, Jiuquan Satellite Launch Center, China", China,9/12/2020,5:02:00,Kuaizhou 1A,Jilin-1 High Resolution 02C,Active,5800000,Failure
CASC,"DeBo 3 Barge, Yellow Sea",Multinational,9/15/2020,1:23:00,Long March 11H,Jilin-1 High Resolution 03,Active,5300000,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,9/21/2020,5:40:00,Long March 4B,Haiyang 2C,Active,64680000,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China", China,9/27/2020,3:23:00,Long March 4B,Huanjing-2A & 2B,Active,64680000,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,9/28/2020,11:20:00,Soyuz 2.1b/Fregat,Goniets-M n°27L to 29L & Others,Active,25000000,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA", USA,10/3/2020,1:16:00,Antares 230+,CRS NG-14,Active,85000000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,10/6/2020,11:29:00,Falcon 9 Block 5,Starlink V1 L12,Active,67000000,Success
CASC,"LC-2, Xichang Satellite Launch Center, China", China,10/11/2020,16:57:00,Long March 3B/E,Gaofen-13,Active,29150000,Success
Blue Origin,"Launch Site One, West Texas, Texas, USA", USA,10/13/2020,13:38:00,New Shepard,NS-13,Active,0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,10/14/2020,5:45:00,Soyuz 2.1a,Soyuz MS-17,Active,17420000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,10/18/2020,12:25:00,Falcon 9 Block 5,Starlink V1 L13,Active,67000000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,10/24/2020,15:31:00,Falcon 9 Block 5,Starlink V1 L14,Active,67000000,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,10/25/2020,19:08:00,Soyuz 2.1b/Fregat-M,Cosmos 2547,Active,25000000,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,10/26/2020,15:19:00,Long March 2C,Yaogan-30 07 & Apocalypse-6,Active,30800000,Success
Rocket Lab,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand", New Zealand,10/28/2020,21:21:00,Electron/Curie,In Focus,Active,7500000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,11/5/2020,23:24:00,Falcon 9 Block 5,GPS III-4,Active,67000000,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China", China,11/6/2020,3:19:00,Long March 6,ÑuSat 9 to 18 & Others,Active,19000000,Success
Galactic Energy,"Site 95, Jiuquan Satellite Launch Center, China", China,11/7/2020,7:12:00,Ceres-1,I Believe I Can Fly,Active,4900000,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India", India,11/7/2020,9:41:00,PSLV-DL,EOS-01 & Rideshares,Active,0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China", China,11/12/2020,15:59:00,Long March 3B/E,Tiantong-1 02,Active,29150000,Success
ULA,"SLC-41, Cape Canaveral SFS, Florida, USA", USA,11/13/2020,22:32:00,Atlas V 531,NROL-101,Active,140000000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,11/16/2020,0:27:00,Falcon 9 Block 5,SpaceX Crew-1,Active,67000000,Success
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France", France,11/17/2020,1:52:00,Vega,Taranis & Seosat,Active,37000000,Failure
Rocket Lab,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand", New Zealand,11/20/2020,2:20:00,Electron/Curie,Return To Sender,Active,7500000,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA", USA,11/21/2020,17:17:00,Falcon 9 Block 5,Sentinel-6A Michael Freilich,Active,67000000,Success
CASC,"LC-101, Wenchang Satellite Launch Center, China", China,11/23/2020,20:30:00,Long March 5,Chang'e 5,Active,0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,11/25/2020,2:13:00,Falcon 9 Block 5,Starlink V1 L15,Active,67000000,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan", Japan,11/29/2020,7:25:00,H-IIA 202,JDRS-1,Active,90000000,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France", France,12/2/2020,1:33:00,Soyuz ST-A/Fregat-M,Falcon Eye 2,Active,30000000,Success
VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia", Russia,12/3/2020,1:14:00,Soyuz 2.1b/Fregat-M,Goniets-M n°30L to 32L & Cosmos 2548,Active,25000000,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,12/6/2020,3:58:00,Long March 3B/E,Gaofen 14,Active,29150000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,12/6/2020,16:17:00,Falcon 9 Block 5,CRS SpX-21,Active,67000000,Success
CASC,"Xichang Satellite Launch Center, China", China,12/9/2020,20:14:00,Long March 11,GECAM 1 & 2,Active,5300000,Success
SpaceX,"Suborbital Pad A, Starbase, Texas, USA", USA,12/9/2020,22:45:00,Starship Prototype,12.5-Kilometer Test Flight,Active,0,Partial Failure
ULA,"SLC-37B, Cape Canaveral SFS, Florida, USA", USA,12/11/2020,1:09:00,Delta IV Heavy,NROL-44,Active,350000000,Success
Virgin Galactic,"VMS Eve, Spaceport America, New Mexico, USA", USA,12/12/2020,16:19:00,SpaceShipTwo,VF-02,Active,0,Partial Failure
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,12/13/2020,17:30:00,Falcon 9 Block 5,SXM-7,Active,67000000,Success
VKS RF,"Site 35/1, Plesetsk Cosmodrome, Russia", Russia,12/14/2020,5:50:00,Angara A5/Briz-M,MGM n°2,Active,100000000,Success
Rocket Lab,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand", New Zealand,12/15/2020,10:09:00,Electron/Curie,The Owl’s Night Begins,Active,7500000,Success
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",Multinational,12/15/2020,20:55:00,Rocket 3,Rocket 3.2,Active,2500000,Failure
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India", India,12/17/2020,10:09:00,PSLV-XL,CMS-01,Active,31000000,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia", Russia,12/18/2020,12:26:00,Soyuz 2.1b/Fregat,OneWeb #4,Active,25000000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,12/19/2020,14:00:00,Falcon 9 Block 5,NROL-108,Active,67000000,Success
CASC,"LC-201, Wenchang Satellite Launch Center, China", China,12/22/2020,4:37:00,Long March 8,"XJY-7, Haisi-1 & Others",Active,27000000,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,12/27/2020,15:44:00,Long March 4C,Yaogan-33(R) & Weina 2,Active,64680000,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France", France,12/29/2020,16:42:00,Soyuz ST-A/Fregat-M,CSO-2,Active,30000000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,1/8/2021,2:15:00,Falcon 9 Block 5,Türksat 5A,Active,67000000,Success
Blue Origin,"Launch Site One, West Texas, Texas, USA", USA,1/14/2021,17:17:00,New Shepard,NS-14,Active,0,Success
Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA", USA,1/17/2021,19:38:00,LauncherOne,ELaNa XX,Active,12000000,Success
CASC,"LC-2, Xichang Satellite Launch Center, China", China,1/19/2021,16:25:00,Long March 3B/E,Tiantong-1 03,Active,29150000,Success
Rocket Lab,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand", New Zealand,1/20/2021,7:26:00,Electron/Curie,Another One Leaves The Crust,Active,7500000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,1/20/2021,13:02:00,Falcon 9 Block 5,Starlink V1 L16,Active,67000000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,1/24/2021,15:00:00,Falcon 9 Block 5,Transporter 1,Active,67000000,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,1/29/2021,4:47:00,Long March 4C,Yaogan-31 02,Active,64680000,Success
i-Space,"Site 95, Jiuquan Satellite Launch Center, China", China,2/1/2021,8:15:00,Hyperbola-1,6 Unknown Payloads,Active,0,Failure
ISA,"Launch Platform, Shahrud Missile Test Site, Iran", Iran,2/1/2021,,Zoljanah,Demo Flight,Active,0,Success
SpaceX,"Suborbital Pad B, Starbase, Texas, USA", USA,2/2/2021,20:25:00,Starship Prototype,10-Kilometer Test Flight,Active,0,Partial Failure
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia", Russia,2/2/2021,20:45:00,Soyuz 2.1b,Cosmos 2549,Active,20000000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,2/4/2021,6:19:00,Falcon 9 Block 5,Starlink V1 L18,Active,67000000,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,2/4/2021,15:36:00,Long March 3B/E,-TJS 6.00,Active,29150000,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,2/15/2021,4:45:00,Soyuz 2.1a,Progress MS-16,Active,17420000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,2/16/2021,3:59:00,Falcon 9 Block 5,Starlink V1 L19,Active,67000000,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA", USA,2/20/2021,17:36:00,Antares 230+,CRS NG-15,Active,85000000,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,2/24/2021,2:22:00,Long March 4C,Yaogan-31 03,Active,64680000,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India", India,2/28/2021,4:54:00,PSLV-DL,Amazônia 1 & Others,Active,0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,2/28/2021,6:55:00,Soyuz 2.1b/Fregat-M,Arktika-M n°1,Active,25000000,Success
SpaceX,"Suborbital Pad A, Starbase, Texas, USA", USA,3/3/2021,23:14:00,Starship Prototype,10-Kilometer Test Flight,Active,0,Partial Failure
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,3/4/2021,8:24:00,Falcon 9 Block 5,Starlink V1 L17,Active,67000000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,3/11/2021,8:13:00,Falcon 9 Block 5,Starlink V1 L20,Active,67000000,Success
CASC,"LC-201, Wenchang Satellite Launch Center, China", China,3/11/2021,17:51:00,Long March 7A,Shiyan 9,Active,0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,3/13/2021,2:19:00,Long March 4C,Yaogan-31 04,Active,64680000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,3/14/2021,10:01:00,Falcon 9 Block 5,Starlink V1 L21,Active,67000000,Success
GK LS,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,3/22/2021,6:07:00,Soyuz 2.1a/Fregat-M,CAS500-1 & Others,Active,23000000,Success
Rocket Lab,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand", New Zealand,3/22/2021,22:30:00,Electron/Photon,They Go Up So Fast,Active,0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,3/24/2021,8:28:00,Falcon 9 Block 5,Starlink V1 L22,Active,67000000,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia", Russia,3/25/2021,2:47:00,Soyuz 2.1b/Fregat,OneWeb #5,Active,25000000,Success
SpaceX,"Suborbital Pad B, Starbase, Texas, USA", USA,3/30/2021,13:00:00,Starship Prototype,10-Kilometer Test Flight,Active,0,Failure
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,3/30/2021,22:45:00,Long March 4C,Gaofen-12 02,Active,64680000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,4/7/2021,16:34:00,Falcon 9 Block 5,Starlink V1 L23,Active,67000000,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China", China,4/8/2021,23:01:00,Long March 4B,Shiyan-6 03,Active,64680000,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Multinational,4/9/2021,7:42:00,Soyuz 2.1a,Soyuz MS-18,Active,17420000,Success
Blue Origin,"Launch Site One, West Texas, Texas, USA", USA,4/14/2021,16:49:00,New Shepard,NS-15,Active,0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,4/23/2021,9:49:00,Falcon 9 Block 5,SpaceX Crew-2,Active,67000000,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia", Russia,4/25/2021,22:14:00,Soyuz 2.1b/Fregat,OneWeb #6,Active,25000000,Success
ULA,"SLC-6, Vandenberg SFB, California, USA", USA,4/26/2021,20:47:00,Delta IV Heavy,NROL-82,Active,350000000,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China", China,4/27/2021,3:20:00,Long March 6,"Qilu-1, 4 & Rideshares",Active,19000000,Success
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France", France,4/29/2021,1:50:00,Vega,Pléiades-Néo 3 & SSMS n°2,Active,37000000,Success
CASC,"LC-101, Wenchang Satellite Launch Center, China", China,4/29/2021,3:23:00,Long March 5B,Tianhe,Active,0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,4/29/2021,3:44:00,Falcon 9 Block 5,Starlink V1 L24,Active,67000000,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China", China,4/30/2021,7:27:00,Long March 4C,Yaogan 34,Active,64680000,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA", USA,5/4/2021,19:01:00,Falcon 9 Block 5,Starlink V1 L25,Active,67000000,Success
SpaceX,"Suborbital Pad A, Starbase, Texas, USA", USA,5/5/2021,22:25:00,Starship Prototype,10-Kilometer Test Flight,Active,0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China", China,5/6/2021,18:11:00,Long March 2C/E,Yaogan-30 08 & Apocalypse 12,Active,30800000,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA", USA,5/9/2021,6:42:00,Falcon 9 Block 5,Starlink V1 L27,Active,67000000,Success
Rocket Lab,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand", New Zealand,5/15/2021,11:11:00,Electron/Curie,Running Out of Toes,Active,7500000,Failure
